,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,시즌,평균자책점,RA/9,ERC,FIP,LOB,홈런율,삼진율,K9,BB9,HR9,KBB,P/G,P/IP,P/PA,PFR,CYP
3687,3687,3687,3687,807,20180704OBLT0,2018-07-04,OB,LT,0,T,0,W,0,27,149,37,33,9,1,0,2,0,0,0,0,3,0,1,7,3,0,0,0,4,4,0.428571429,0.9375,1.333333333,2018,4.690140845070423,4.930985915492958,4.482404545647924,4.8809348335036065,0.7073785999579567,0.025459233000322268,0.19626168224299065,7.7197183098591555,3.2957746478873235,1.0014084507042254,2.3423076923076924,154.01265822784808,17.13661971830986,3.909704370179949,1.2366197183098593,98.9
3688,3688,3688,3688,808,20180704SKWO0,2018-07-04,WO,SK,0,B,0,W,1,36,191,53,46,15,4,0,1,1,0,1,1,5,0,0,8,2,1,0,0,6,6,1.615384615,1.2,1.5,2018,4.9375557537912576,5.298840321141838,4.828436811156358,5.1071224677838645,0.6945581014729951,0.03101965601965602,0.18273955773955766,7.165477252453166,2.6975914362176634,1.2163247100802852,2.65625,145.8452380952381,16.39295272078501,3.7522205206738133,1.1079393398751114,64.16666666666669
3689,3689,3689,3689,809,20180704SKWO0,2018-07-04,SK,WO,0,T,0,L,0,34,225,55,47,13,4,0,1,2,0,0,0,8,0,0,8,0,1,0,0,7,7,1.6,2.307692308,2.4,2018,4.508712487899323,4.9138431752178136,4.264300344060967,4.8516546022613625,0.7042594385285577,0.03177822853279244,0.20453008789722785,7.906582768635044,2.600677637947725,1.228460793804453,3.0402010050251262,145.0,16.423039690222648,3.8157894736842106,1.176185866408519,103.83333333333331
3690,3690,3690,3690,810,20180704SSKT0,2018-07-04,KT,SS,0,B,0,W,2,27,152,40,37,13,1,0,0,0,1,0,0,3,0,0,6,1,1,0,0,5,5,2.5714285709999998,1.173913043,1.0909090909999999,2018,5.246753246753247,5.792207792207793,5.575808243128282,5.29103177881182,0.6919831223628692,0.03565640194489465,0.18314424635332247,7.337662337662338,2.5714285714285707,1.4285714285714284,2.8535353535353534,148.67088607594937,16.948051948051948,3.789932236205228,1.1212121212121209,30.0
3691,3691,3691,3691,811,20180704SSKT0,2018-07-04,SS,KT,0,T,0,L,0,24,123,35,35,13,3,1,0,0,1,0,0,0,0,0,3,1,1,0,0,6,3,1.714285714,1.736842105,1.2,2018,5.491735537190083,5.987603305785124,5.551292167285429,5.3077574773557,0.6762295081967213,0.032977099236641216,0.1899236641221374,7.710743801652892,3.049586776859504,1.3388429752066116,2.5284552845528454,156.90243902439025,17.72176308539945,3.923757243061909,1.2011019283746556,17.200000000000003
3692,3692,3692,3692,812,20180705HHHT0,2018-07-05,HT,HH,0,B,0,L,0,27,157,40,37,13,1,0,1,3,0,2,0,1,0,0,6,1,1,0,0,8,8,2.25,2.076923077,1.2,2018,5.035454103933948,5.441962117532784,5.071495329861426,5.1640819923185655,0.6954643628509719,0.031229454306377382,0.1755424063116371,7.002428363283148,2.8062166100048573,1.2457503642544925,2.4953271028037385,149.03846153846158,16.937833899951432,3.8064833005893908,1.1073336571151045,51.566666666666684
3693,3693,3693,3693,813,20180705HHHT0,2018-07-05,HH,HT,0,T,0,W,0,27,137,33,29,5,0,0,0,0,0,0,0,4,0,0,9,2,0,0,0,2,2,0.6,0.5,1.875,2018,4.5309491059147184,4.976616231086657,4.699367117694909,4.8393981304794105,0.7120838471023427,0.0272215269086358,0.1974342928660826,7.811554332874827,2.9711141678129303,1.077028885832187,2.629166666666667,154.85365853658536,17.46629986244842,3.9668853483286473,1.2049518569463549,108.6
3694,3694,3694,3694,814,20180705NCLG0,2018-07-05,LG,NC,0,B,0,L,1,27,149,42,40,13,5,1,0,0,0,0,0,2,0,0,8,0,0,0,0,5,5,1.0909090909999999,1.6666666669999999,1.5,2018,4.61485870556062,5.057885141294438,4.479794382983783,4.900302635575839,0.6965329991645781,0.026976160602258468,0.18820577164366373,7.383773928896991,2.904284412032817,1.0583409298085686,2.542372881355932,147.0843373493976,16.692798541476755,3.817385866166353,1.1567912488605288,95.66666666666669
3695,3695,3695,3695,815,20180705NCLG0,2018-07-05,NC,LG,0,T,0,W,1,27,122,32,29,7,1,0,0,0,2,2,0,1,0,0,9,2,0,0,1,3,3,0.6,0.8888888890000001,0.545454545,2018,5.602840128263859,6.010994044892351,5.2789696951989855,5.318070704155829,0.6599727042308442,0.03006134969325153,0.16932515337423312,6.827301878149336,3.438387540082456,1.2120934493815851,1.985611510791367,153.74698795180726,17.53687585890976,3.901253439315194,1.1557489693082914,-4.966666666666683
3696,3696,3696,3696,816,20180705OBLT0,2018-07-05,LT,OB,0,B,0,L,0,27,156,39,38,14,2,1,2,0,0,0,0,1,0,0,8,3,0,0,0,9,9,1.714285714,1.9090909090000001,3.5,2018,5.176165803108808,5.862929816297692,4.909042137075478,4.8590285488811285,0.6568208317139526,0.024168236032642808,0.20872567482736976,8.457371643900139,4.031559114460669,0.9792746113989641,2.097791798107256,161.1012658227848,17.984455958549226,3.9747033104309817,1.4102684879886953,48.333333333333314
3697,3697,3697,3697,817,20180705OBLT0,2018-07-05,OB,LT,0,T,0,W,0,27,117,36,35,10,5,1,0,0,1,0,0,1,0,0,7,1,0,0,0,2,2,0.818181818,1.0,0.545454545,2018,4.681502086230876,4.919332406119612,4.49297123487996,4.9009156362617405,0.709234608985025,0.025796178343949046,0.1961783439490446,7.710709318497914,3.2920723226703754,1.0139082058414464,2.3422053231939164,153.95,17.129346314325453,3.911082883455065,1.235048678720445,101.1
3698,3698,3698,3698,818,20180705SKWO0,2018-07-05,WO,SK,0,B,0,W,2,27,160,35,34,9,1,0,0,2,0,0,0,1,0,0,12,2,0,0,0,2,2,1.2,0.705882353,2.5714285709999998,2018,4.930640913081652,5.286215978928885,4.8396132685352615,5.1024350375372896,0.6956434450913471,0.03082502266545784,0.18223028105167724,7.147058823529411,2.714223002633889,1.208955223880597,2.6331877729257642,146.37647058823532,16.38542581211589,3.749849306811332,1.107550482879719,65.96666666666668
3699,3699,3699,3699,819,20180705SKWO0,2018-07-05,SK,WO,0,T,0,L,0,24,127,31,29,6,2,0,1,0,0,0,0,2,1,0,10,2,0,0,1,3,3,1.2,1.285714286,0.666666667,2018,4.525714285714286,4.924285714285714,4.288440056191737,4.864798012578053,0.7044917257683215,0.031530036508463324,0.20345170925987388,7.881428571428571,2.6614285714285715,1.2214285714285713,2.9613526570048307,146.01265822784808,16.478571428571428,3.8208015899304404,1.18,103.3
3700,3700,3700,3700,820,20180705SSKT0,2018-07-05,KT,SS,0,B,0,D,0,36,202,44,39,6,2,1,1,2,0,0,0,5,1,0,11,2,0,0,0,2,2,0.9,0.916666667,1.25,2018,5.243589743589744,5.782051282051282,5.579591552511416,5.267777255557296,0.691908713692946,0.0352,0.18272,7.320512820512822,2.5769230769230766,1.41025641025641,2.8407960199004973,148.7125,16.947293447293447,3.7900605288308378,1.1196581196581197,31.1
3701,3701,3701,3701,821,20180705SSKT0,2018-07-05,SS,KT,0,T,0,D,0,36,173,46,43,9,0,0,1,1,0,1,1,1,0,0,13,0,0,0,0,2,2,0.0,0.833333333,1.0909090909999999,2018,5.468664850136241,5.9959128065395095,5.550837637288097,5.283264341889068,0.6745037579495086,0.03262839879154079,0.18882175226586104,7.663487738419619,3.016348773841961,1.32425068119891,2.540650406504065,156.49397590361446,17.696185286103542,3.919432709716355,1.1920980926430518,18.5
3702,3702,3702,3702,822,20180706HHSK0,2018-07-06,SK,HH,0,B,0,W,0,27,130,32,32,4,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0.0,0.5,0.0,2018,4.5127118644067785,4.90677966101695,4.263278949708251,4.8472354621341465,0.7049026507154585,0.031547814656588895,0.20473217219848835,7.9194915254237275,2.6440677966101696,1.2203389830508475,2.9951923076923075,145.775,16.471751412429377,3.823606557377049,1.1836158192090396,105.3
3703,3703,3703,3703,823,20180706HHSK0,2018-07-06,HH,SK,0,T,0,L,0,24,155,35,32,12,2,0,3,0,0,2,0,1,0,0,6,1,1,0,0,6,6,1.8,6.0,0.6,2018,4.5,4.940217391304348,4.655551136363637,4.818664472205382,0.7126858073712075,0.026943326107153918,0.19820377825952307,7.8260869565217375,2.9836956521739126,1.0638586956521738,2.622950819672131,154.63855421686748,17.438858695652176,3.968769325912183,1.2078804347826086,113.0
3704,3704,3704,3704,824,20180706KTLT0,2018-07-06,LT,KT,0,B,0,W,1,27,195,46,38,13,1,1,2,0,0,1,1,6,0,0,10,0,1,0,0,9,9,1.363636364,2.470588235,2.625,2018,5.224186046511628,5.902325581395347,4.9394957782481725,4.864000670385362,0.6548876512387171,0.02449612403100776,0.2086821705426357,8.451627906976745,3.993488372093023,0.992093023255814,2.116352201257861,161.0375,17.976279069767443,3.975007713668621,1.4051162790697675,44.63333333333331
3705,3705,3705,3705,825,20180706KTLT0,2018-07-06,KT,LT,0,T,0,L,1,24,126,43,37,18,3,0,1,0,0,2,0,4,1,0,1,2,1,0,0,11,11,2.727272727,2.166666667,1.25,2018,5.180672268907563,5.7100840336134455,5.500913177278452,5.247487088208303,0.6943303204601479,0.035037878787878785,0.1837121212121212,7.336134453781513,2.584033613445378,1.399159663865546,2.8390243902439023,149.37037037037038,16.945378151260506,3.801131008482564,1.123249299719888,36.2
3706,3706,3706,3706,826,20180706LGHT0,2018-07-06,HT,LG,0,B,0,W,0,27,151,34,33,8,1,0,1,0,1,0,0,1,0,0,9,1,0,0,0,4,4,6.0,1.0,1.0,2018,5.073825503355704,5.475071907957814,5.077553498606463,5.152314791101543,0.6925207756232686,0.031148604802076575,0.1752109020116807,6.9894534995206135,2.7828379674017256,1.242569511025887,2.511627906976744,149.13924050632912,16.944391179290506,3.808015513897866,1.1030680728667306,48.666666666666686
3707,3707,3707,3707,827,20180706LGHT0,2018-07-06,LG,HT,0,T,0,L,0,24,181,46,37,14,4,0,1,0,0,0,2,7,0,0,6,1,1,0,1,13,11,2.454545455,18.0,4.5,2018,4.619540747411077,5.057181449797389,4.485811206288458,4.873546967360326,0.6960723833024881,0.026625386996904025,0.18823529411764706,7.391265195857723,2.8932913102206212,1.0454750112561908,2.554621848739496,147.10714285714286,16.691130121566857,3.813888888888889,1.156235929761369,95.96666666666668
3708,3708,3708,3708,828,20180706NCWO0,2018-07-06,WO,NC,0,B,0,W,2,27,144,37,32,5,3,1,0,0,0,0,0,4,0,1,6,0,0,0,0,2,2,1.5,0.857142857,0.666666667,2018,4.896312364425162,5.247722342733188,4.809280858660584,5.059969998943098,0.6966805804015106,0.030502392344497607,0.18391148325358853,7.2039045553145336,2.6941431670282,1.1947939262472884,2.6739130434782608,146.53488372093022,16.40173535791757,3.758425290784372,1.1114967462039045,70.66666666666669
3709,3709,3709,3709,829,20180706NCWO0,2018-07-06,NC,WO,0,T,0,L,0,24,164,37,30,8,1,0,1,1,0,0,2,3,0,2,5,1,1,0,0,6,5,0.545454545,3.5,2.5,2018,5.571040723981901,5.97420814479638,5.2269683174078665,5.279290578835327,0.6597020700328884,0.029769137302551638,0.1704131227217497,6.853846153846152,3.4085972850678736,1.1972850678733031,2.0107526881720434,153.36904761904762,17.488235294117647,3.9003935815924917,1.1552036199095024,-1.5666666666666842
3710,3710,3710,3710,830,20180706SSOB0,2018-07-06,OB,SS,0,B,0,W,1,27,143,39,37,11,2,0,1,0,0,0,2,0,0,0,3,0,0,0,0,6,6,1.5,2.5714285709999998,1.0,2018,4.648351648351649,4.883241758241756,4.473669436144703,4.8723254851055255,0.7104667900472958,0.025503778337531487,0.19615869017632245,7.701923076923077,3.2637362637362637,1.0013736263736264,2.359848484848485,153.49382716049382,17.078296703296704,3.9036106750392463,1.2307692307692308,105.3
3711,3711,3711,3711,831,20180706SSOB0,2018-07-06,SS,OB,0,T,0,L,0,24,170,49,43,20,4,1,1,1,0,0,0,4,0,2,9,1,1,0,0,13,12,4.2,3.857142857,3.375,2018,5.4048257372654165,5.923592493297588,5.475940959402528,5.246169134753465,0.6766055045871561,0.032479141835518484,0.1901072705601907,7.697050938337803,2.979892761394102,1.3150134048257371,2.582995951417004,156.69047619047618,17.64343163538874,3.917261904761905,1.1916890080428957,23.799999999999997
3712,3712,3712,3712,832,20180707HHSK0,2018-07-07,SK,HH,0,B,0,W,1,27,148,38,34,8,0,0,1,2,0,0,0,3,0,1,6,0,1,1,0,4,4,1.0,1.3043478259999999,1.333333333,2018,4.456066945606693,4.845188284518828,4.190418889815069,4.809117598152869,0.7062806444081251,0.03121951219512195,0.20552845528455285,7.933054393305439,2.610878661087866,1.205020920502092,3.0384615384615383,145.58024691358025,16.446304044630402,3.8260869565217392,1.1813110181311015,111.7
3713,3713,3713,3713,833,20180707HHSK0,2018-07-07,HH,SK,0,T,0,L,0,24,123,36,32,8,2,0,1,0,0,0,0,2,0,2,6,0,0,0,0,5,5,1.0,0.947368421,1.0,2018,4.524193548387096,4.959677419354839,4.691992880085653,4.8481467068944895,0.7134207870837538,0.0275735294117647,0.19791666666666666,7.814516129032258,2.9637096774193545,1.088709677419355,2.6367346938775507,154.64285714285714,17.45967741935484,3.9736922606301626,1.2043010752688172,111.6
3714,3714,3714,3714,834,20180707KTLT0,2018-07-07,LT,KT,0,B,0,L,0,27,171,43,40,15,1,0,3,1,0,0,0,2,0,1,5,1,0,0,0,9,9,2.142857143,3.0,3.0,2018,5.271015158474966,5.940744143316491,4.981942864311868,4.88400793448894,0.6543116490166415,0.024763069397737696,0.2088046468969734,8.470831419384474,4.018373909049152,1.0045934772622878,2.1080246913580245,161.45679012345678,18.02204869085898,3.9787039853970185,1.4097381717960498,42.13333333333331
3715,3715,3715,3715,835,20180707KTLT0,2018-07-07,KT,LT,0,T,0,W,0,27,141,39,34,5,1,0,0,0,0,0,0,3,0,2,11,0,0,0,0,1,1,1.0,0.0,1.5,2018,5.260387811634349,5.78393351800554,5.575724091458252,5.259265760896216,0.6910078455039227,0.034890965732087234,0.18161993769470405,7.26731301939058,2.592797783933518,1.3961218836565097,2.8028846153846154,149.08536585365852,16.93213296398892,3.7895226286422816,1.1177285318559558,29.299999999999997
3716,3716,3716,3716,836,20180707LGHT0,2018-07-07,HT,LG,0,B,0,L,0,27,165,45,43,14,4,0,3,0,0,0,0,2,0,0,5,0,0,0,0,13,8,3.5,2.368421053,2.0,2018,5.06010411736867,5.456223379081874,5.043589762210672,5.132329619636399,0.6922426548298457,0.031129653401797176,0.17618741976893454,7.015144344533838,2.7600567912920018,1.2394699479413156,2.5416666666666665,149.1625,16.942262186464742,3.8148976982097182,1.1031708471367725,51.066666666666684
3717,3717,3717,3717,837,20180707LGHT0,2018-07-07,LG,HT,0,T,0,W,0,27,132,40,39,17,2,1,2,0,1,0,1,0,0,0,8,1,0,1,0,10,10,3.0,1.941176471,2.625,2018,4.702449888641425,5.15946547884187,4.543830797525304,4.891581340608598,0.6903850030235841,0.02655677655677656,0.18742368742368745,7.384409799554565,2.946547884187082,1.0463251670378622,2.5061224489795917,147.50588235294114,16.75456570155902,3.8155812538040172,1.1612472160356346,89.56666666666669
3718,3718,3718,3718,838,20180707NCWO0,2018-07-07,WO,NC,0,B,0,W,2,27,165,39,37,12,0,1,2,0,0,0,0,1,0,1,8,3,0,0,0,4,3,0.6,1.4444444440000002,0.818181818,2018,4.8627787307032575,5.2101200686106335,4.766383506029994,5.049363070161979,0.6976973036803779,0.03016858917480036,0.1836734693877551,7.189965694682674,2.709262435677529,1.1809605488850772,2.6538461538461537,146.50574712643675,16.397084048027445,3.759882005899705,1.111492281303602,74.76666666666668
3719,3719,3719,3719,839,20180707NCWO0,2018-07-07,NC,WO,0,T,0,L,0,24,163,42,31,10,1,1,0,0,1,1,1,9,0,0,6,0,0,0,0,6,6,2.1818181819999998,2.375,2.0,2018,5.571620411817368,5.982542524619517,5.223156208406822,5.287683292025553,0.6590778649320833,0.02973866025833584,0.1700210273355362,6.840644583706357,3.4082363473589967,1.1965085049239037,2.00709219858156,153.49411764705886,17.520590868397495,3.9062874251497006,1.153536257833483,-2.066666666666684
3720,3720,3720,3720,840,20180707SSOB0,2018-07-07,OB,SS,0,B,0,W,0,27,132,38,33,10,2,0,0,0,0,0,1,4,0,0,5,2,0,0,0,3,2,1.0909090909999999,1.3125,1.875,2018,4.664857530529172,4.896879240162822,4.463009373979416,4.868856938726532,0.7086133170433719,0.0255054432348367,0.19471228615863145,7.644504748982363,3.2238805970149254,1.0013568521031206,2.371212121212121,153.3658536585366,17.063772048846676,3.9007444168734486,1.2198100407055632,105.1
3721,3721,3721,3721,841,20180707SSOB0,2018-07-07,SS,OB,0,T,0,L,0,24,152,38,30,9,1,0,1,1,0,1,0,6,0,1,2,2,1,0,0,8,8,3.6,2.0,1.875,2018,5.4907161803713525,6.015915119363395,5.572218908463554,5.248178080785708,0.673202614379085,0.032305433186490456,0.19001468428781204,7.722811671087532,2.996021220159152,1.3129973474801062,2.5776892430278884,156.8470588235294,17.681697612732094,3.910824288647697,1.1962864721485411,16.700000000000003
3722,3722,3722,3722,842,20180708HHSK0,2018-07-08,SK,HH,0,B,0,L,0,27,129,35,33,8,1,0,0,1,0,0,0,2,0,0,6,2,0,0,0,5,5,6.0,2.1818181819999998,1.0,2018,4.450413223140496,4.8347107438016526,4.183425037150348,4.814644529697298,0.7068726937269373,0.03115965306778028,0.2049469964664311,7.909090909090909,2.615702479338843,1.202479338842975,3.0236966824644558,145.609756097561,16.446280991735538,3.8269230769230766,1.1790633608815426,113.8
3723,3723,3723,3723,843,20180708HHSK0,2018-07-08,HH,SK,0,T,0,W,1,27,148,37,33,6,1,0,2,0,0,0,0,3,0,1,7,0,0,0,0,2,2,0.75,1.0909090909999999,1.5,2018,4.535904255319148,4.966755319148937,4.689023269244698,4.854395277015743,0.7128594249201278,0.027575757575757576,0.1975757575757576,7.803191489361702,2.9561170212765955,1.0890957446808511,2.6396761133603244,154.27058823529413,17.4375,3.9676248108925862,1.2021276595744679,111.2
3724,3724,3724,3724,844,20180708KTLT0,2018-07-08,LT,KT,0,B,0,W,0,27,179,38,34,10,3,0,2,0,0,0,0,4,0,0,11,2,0,0,0,5,5,1.285714286,1.5,1.6666666669999999,2018,5.316696914700545,5.978221415607988,5.037999882645803,4.9225812638095805,0.6542841142430464,0.025347012673506336,0.2076041038020519,8.42831215970962,3.993647912885663,1.029038112522686,2.1104294478527605,161.5731707317073,18.034029038112525,3.97867867867868,1.4019963702359348,38.13333333333331
3725,3725,3725,3725,845,20180708KTLT0,2018-07-08,KT,LT,0,T,0,L,0,24,153,41,37,13,2,0,3,1,0,0,0,2,0,2,7,1,0,0,0,10,9,3.0,1.8,2.25,2018,5.207934336525309,5.7250341997264025,5.514663770831456,5.231852927567305,0.6930890260904202,0.03447214527546937,0.1828254847645429,7.313269493844049,2.59781121751026,1.3789329685362517,2.815165876777251,148.9879518072289,16.91655266757866,3.7874425727411936,1.1231190150478796,34.9
3726,3726,3726,3726,846,20180708LGHT0,2018-07-08,HT,LG,0,B,0,L,0,27,187,46,43,17,3,0,2,0,0,0,0,3,0,0,7,1,0,0,0,8,8,1.714285714,3.0,1.8,2018,5.097196261682242,5.5514018691588785,5.079497671886919,5.164717905768974,0.6868475991649269,0.03163555836760519,0.17526099335653275,6.989719626168224,2.7504672897196256,1.261682242990654,2.541284403669725,149.35802469135803,16.959813084112152,3.8127954617081614,1.0990654205607475,48.066666666666684
3727,3727,3727,3727,847,20180708LGHT0,2018-07-08,LG,HT,0,T,0,W,0,27,123,34,30,5,0,0,0,2,0,0,0,3,0,1,4,2,0,0,0,1,1,0.75,2.0,1.0,2018,4.765404929577465,5.216989436619717,4.5950386598095045,4.891938354630367,0.6875993640699524,0.026839565741857658,0.1875753920386007,7.391725352112675,2.911531690140845,1.0576584507042253,2.538775510204081,147.32558139534885,16.72975352112676,3.809380637402285,1.1580105633802815,85.86666666666669
3728,3728,3728,3728,848,20180708NCWO0,2018-07-08,WO,NC,0,B,0,L,1,27,173,40,32,8,2,0,0,0,0,1,0,6,1,1,6,0,0,0,0,2,2,1.0,1.5555555559999998,0.692307692,2018,4.841458245019076,5.1962696057651545,4.783741818900975,5.055531374171949,0.6998248004671986,0.0304093567251462,0.1839181286549708,7.1992369648156,2.6896990250105977,1.1903348876642643,2.676595744680851,146.7159090909091,16.419245442984312,3.7652376786235044,1.1102161933022467,78.06666666666669
3729,3729,3729,3729,849,20180708NCWO0,2018-07-08,NC,WO,0,T,0,W,1,27,145,34,31,7,3,0,0,0,1,1,0,2,0,0,13,1,0,0,0,1,1,0.272727273,1.0,0.545454545,2018,5.58414526129318,5.990699734278122,5.247000257517918,5.2919117668485836,0.6595264937993235,0.029368140017798874,0.1696825867695046,6.839681133746677,3.4796279893711253,1.183790965456156,1.9656357388316148,153.60465116279067,17.55093002657219,3.9059727971614433,1.1612046058458814,-3.4666666666666828
3730,3730,3730,3730,850,20180708SSOB0,2018-07-08,OB,SS,0,B,0,L,0,27,182,51,44,19,2,0,0,1,0,1,2,2,0,2,3,0,0,0,0,11,11,2.25,2.7,3.375,2018,4.632707774798928,4.873994638069705,4.460896679572885,4.858769670946495,0.7096968480224854,0.02520750076852136,0.19397479249923147,7.61260053619303,3.233243967828418,0.9892761394101875,2.3544776119402986,153.10843373493975,17.03485254691689,3.8957694665849165,1.2171581769436997,109.1
3731,3731,3731,3731,851,20180708SSOB0,2018-07-08,SS,OB,0,T,0,W,0,27,171,42,37,11,1,0,0,0,0,0,1,3,0,1,10,0,0,0,0,1,1,0.272727273,1.6666666669999999,3.0,2018,5.52755905511811,6.047244094488188,5.5865990620053045,5.272454555510187,0.671518054532056,0.03223932616903863,0.18849840255591047,7.665354330708661,3.0354330708661417,1.3110236220472442,2.5252918287937742,156.7906976744186,17.695538057742784,3.911807368726429,1.1942257217847771,12.900000000000006
3732,3732,3732,3732,852,20180710HTNC0,2018-07-10,NC,HT,0,B,0,W,0,27,200,44,37,10,1,0,3,0,0,0,0,5,0,2,11,0,3,0,0,6,5,1.333333333,1.9090909090000001,3.0,2018,5.529978118161926,5.931728665207879,5.200533475727556,5.248149059780304,0.6614495994037637,0.029074889867841413,0.17180616740088106,6.912472647702407,3.4621444201312914,1.1698030634573304,1.9965870307167235,153.50574712643675,17.53391684901532,3.909543325526932,1.1671772428884026,2.3333333333333144
3733,3733,3733,3733,853,20180710HTNC0,2018-07-10,HT,NC,0,T,0,L,0,24,145,37,28,7,1,0,1,2,0,1,1,7,1,0,7,0,1,0,0,8,8,3.428571429,1.8,1.5,2018,5.133364097831104,5.58191047531149,5.139119688963187,5.176917466727963,0.6870385561936013,0.03180542563143125,0.17492984097287184,6.98984771573604,2.7535763728657128,1.2708814028610982,2.5384615384615383,149.81707317073167,17.007383479464696,3.8164026095060577,1.0992155053068755,45.26666666666669
