,게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수코드,선발,구원,완투,종료,결과_x,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP,결과_y
14381,20180526SSOB0,20180526,SS,OB,0,T,99445,0,1,0,1, ,0,3,13,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14382,20180527HHSK0,20180527,HH,SK,0,T,64759,0,1,0,0, ,0,3,13,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1
14383,20180527HHSK0,20180527,HH,SK,0,T,65769,0,1,0,0, ,0,2,10,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,1.5,0.0,1
14386,20180527HHSK0,20180527,HH,SK,0,T,73738,0,1,0,0,W,0,6,32,8,8,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,1.0,0.0,1
14387,20180527HHSK0,20180527,HH,SK,0,T,73801,0,1,0,0, ,0,2,22,4,4,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,2,1.5,3.0,0.0,1
14388,20180527HHSK0,20180527,SK,HH,0,B,74838,0,1,0,1, ,0,1,8,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0
14389,20180527HHSK0,20180527,HH,SK,0,T,74857,0,1,0,1,S,0,3,28,6,4,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1.5,3.0,0.0,1
14390,20180527HHSK0,20180527,SK,HH,0,B,75138,0,1,0,0,L,0,5,30,10,9,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0.0,2.4,1.5,0
14391,20180527HHSK0,20180527,SK,HH,0,B,75250,0,1,0,0, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14392,20180527HHSK0,20180527,SK,HH,0,B,79847,0,1,0,0, ,0,5,29,8,8,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,1.8,1.5,0
14393,20180527HTNC0,20180527,NC,HT,0,B,60339,0,1,0,1, ,0,6,54,13,12,5,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,5,2,2.0,0.0,1.5,0
14394,20180527HTNC0,20180527,HT,NC,0,T,60636,0,1,0,1, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
14396,20180527HTNC0,20180527,HT,NC,0,T,62648,0,1,0,0, ,0,4,29,6,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0.0,3.0,1
14397,20180527HTNC0,20180527,NC,HT,0,B,62966,0,1,0,0, ,0,3,28,6,6,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,2,3.0,0.0,6.0,0
14399,20180527HTNC0,20180527,NC,HT,0,B,66960,0,1,0,0, ,0,3,23,5,2,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14400,20180527LGKT0,20180527,LG,KT,0,T,60140,0,1,0,0, ,0,2,16,4,3,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,1,1.5,1.5,0.0,0
14401,20180527LGKT0,20180527,LG,KT,0,T,60181,0,1,0,1, ,0,5,10,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14403,20180527LGKT0,20180527,KT,LG,0,B,64017,0,1,0,0,W,0,3,12,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1.5,1
14404,20180527LGKT0,20180527,KT,LG,0,B,64029,0,1,0,0, ,0,5,18,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.0,6.0,1
14405,20180527LGKT0,20180527,KT,LG,0,B,65056,0,1,0,0, ,1,3,19,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.0,0.0,1
14407,20180527LGKT0,20180527,KT,LG,0,B,65062,0,1,0,1,S,0,3,7,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.5,3.0,6.0,1
14408,20180527LGKT0,20180527,KT,LG,0,B,67066,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
14409,20180527LGKT0,20180527,LG,KT,0,T,76650,0,1,0,0,L,0,1,16,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,9.0,0.0,0
14411,20180527LTWO0,20180527,WO,LT,0,B,68341,0,1,0,1, ,0,11,38,12,11,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.0,0.272727273,1.0,0
14413,20180527LTWO0,20180527,LT,WO,0,T,75321,0,1,0,1,S,0,4,21,6,5,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3.0,1.5,3.0,1
14414,20180527LTWO0,20180527,LT,WO,0,T,79293,0,1,0,0, ,1,2,17,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,3.0,1
14415,20180527SSOB0,20180527,OB,SS,0,B,62263,0,1,0,1, ,0,5,19,5,5,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,1.0,1
14417,20180527SSOB0,20180527,OB,SS,0,B,73248,0,1,0,0, ,0,1,17,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1
14419,20180527SSOB0,20180527,OB,SS,0,B,77263,0,1,0,0, ,0,6,20,7,7,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.0,0.0,1.0,1
14420,20180527SSOB0,20180527,SS,OB,0,T,77927,0,1,0,0, ,0,2,5,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0
14421,20180527SSOB0,20180527,SS,OB,0,T,99445,0,1,0,1, ,0,3,18,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0
14423,20180529KTSS0,20180529,SS,KT,0,B,61457,0,1,0,0, ,0,3,16,5,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,3.0,0
14424,20180529KTSS0,20180529,SS,KT,0,B,66492,0,1,0,1, ,0,3,13,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,6.0,0
14425,20180529KTSS0,20180529,SS,KT,0,B,67443,0,1,0,0, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14426,20180529KTSS0,20180529,KT,SS,0,T,68036,0,1,0,0, ,0,3,22,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,3.0,1
14427,20180529KTSS0,20180529,SS,KT,0,B,73117,0,1,0,0, ,0,6,28,10,10,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.75,0.0,0.0,0
14429,20180529KTSS0,20180529,SS,KT,0,B,76610,0,1,0,0, ,0,10,54,15,14,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1.5,0.0,0.6,0
14430,20180529KTSS0,20180529,KT,SS,0,T,78248,0,1,0,1, ,0,6,33,11,9,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,1
14431,20180529LGLT0,20180529,LG,LT,0,T,60140,0,1,0,0, ,0,2,12,3,3,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.5,0.0,1
14432,20180529LGLT0,20180529,LG,LT,0,T,60181,0,1,0,0,W,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
14433,20180529LGLT0,20180529,LG,LT,0,T,62146,0,1,0,0, ,0,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
14436,20180529LGLT0,20180529,LT,LG,0,B,72862,0,1,0,1, ,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
14437,20180529LGLT0,20180529,LT,LG,0,B,75321,0,1,0,0,L,0,2,20,6,5,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,3,3.0,4.5,3.0,0
14438,20180529LGLT0,20180529,LG,LT,0,T,78148,0,1,0,1,S,0,3,10,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1
14439,20180529LGLT0,20180529,LT,LG,0,B,79293,0,1,0,0, ,0,0,5,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0
14440,20180529LGLT0,20180529,LT,LG,0,B,79545,0,1,0,0, ,1,4,20,5,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.75,1.5,0
14441,20180529NCHH0,20180529,HH,NC,0,B,60768,0,1,0,0, ,1,3,14,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
14443,20180529NCHH0,20180529,NC,HH,0,T,62929,0,1,0,0, ,0,2,16,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.5,3.0,0.0,0
14444,20180529NCHH0,20180529,NC,HH,0,T,62966,0,1,0,1, ,0,3,18,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0
14445,20180529NCHH0,20180529,NC,HH,0,T,63950,0,1,0,0, ,0,4,23,6,3,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,1,0.0,2.25,0.0,0
14446,20180529NCHH0,20180529,HH,NC,0,B,64759,0,1,0,0, ,0,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1
14448,20180529NCHH0,20180529,HH,NC,0,B,65769,0,1,0,0, ,0,2,17,4,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0.0,6.0,1
14449,20180529NCHH0,20180529,HH,NC,0,B,67703,0,1,0,1, ,0,3,7,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1
14450,20180529NCHH0,20180529,NC,HH,0,T,76757,0,1,0,0, ,0,3,19,5,3,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0
14451,20180529NCHH0,20180529,NC,HH,0,T,79358,0,1,0,0, ,0,0,14,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0
14452,20180529WOHT0,20180529,HT,WO,0,B,60634,0,1,0,1, ,0,3,13,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5,0
14453,20180529WOHT0,20180529,WO,HT,0,T,61268,0,1,0,0, ,0,2,10,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1
14454,20180529WOHT0,20180529,WO,HT,0,T,63348,0,1,0,1, ,0,3,24,6,4,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,2,0.0,0.0,1.5,1
14455,20180529WOHT0,20180529,HT,WO,0,B,65618,0,1,0,0, ,0,10,63,18,16,5,1,0,1,0,0,0,0,0,0,2,3,0,0,0,1,2,2,0.5,0.0,1.5,0
14457,20180529WOHT0,20180529,HT,WO,0,B,67640,0,1,0,0, ,0,2,28,6,1,0,0,0,0,2,0,0,1,4,1,0,0,0,0,0,0,3,1,6.0,6.0,0.0,0
14459,20180529WOHT0,20180529,WO,HT,0,T,67828,0,1,0,0, ,0,1,14,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,0.0,3.0,1
14460,20180530KTSS0,20180530,SS,KT,0,B,61411,0,1,0,0,W,0,6,28,9,7,1,1,0,0,0,0,0,0,1,1,1,5,0,0,0,0,0,0,1.0,1.0,1.5,1
14462,20180530KTSS0,20180530,KT,SS,0,T,64017,0,1,0,0, ,0,4,17,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.75,0.0,0
14463,20180530KTSS0,20180530,KT,SS,0,T,65056,0,1,0,1, ,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14464,20180530KTSS0,20180530,SS,KT,0,B,66451,0,1,0,1,S,0,6,24,8,7,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0.0,1.0,3.0,1
14467,20180530LGLT0,20180530,LT,LG,0,B,63543,0,1,0,0, ,0,3,15,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0
14468,20180530LGLT0,20180530,LG,LT,0,T,68130,0,1,0,1, ,0,3,12,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
14469,20180530LGLT0,20180530,LT,LG,0,B,72535,0,1,0,0, ,0,3,23,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4.5,0.0,0.0,0
14471,20180530LGLT0,20180530,LT,LG,0,B,75537,0,1,0,0, ,0,0,17,5,3,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5,4,0.0,0.0,0.0,0
14472,20180530LGLT0,20180530,LT,LG,0,B,77318,0,1,0,1, ,0,3,16,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,3.0,0
14473,20180530LGLT0,20180530,LG,LT,0,T,79140,0,1,0,0, ,0,3,19,6,5,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1.0,0.0,6.0,1
14474,20180530NCHH0,20180530,HH,NC,0,B,60768,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
14475,20180530NCHH0,20180530,NC,HH,0,T,62951,0,1,0,1, ,0,15,87,25,23,7,0,0,1,1,0,0,0,2,0,0,3,1,1,0,1,2,1,0.857142857,0.0,2.4,0
14476,20180530NCHH0,20180530,HH,NC,0,B,67703,0,1,0,0, ,0,3,17,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5,1
14479,20180530NCHH0,20180530,HH,NC,0,B,73801,0,1,0,0, ,0,3,12,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0,1
14480,20180530NCHH0,20180530,HH,NC,0,B,79764,0,1,0,1, ,0,3,20,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
14482,20180530SKOB0,20180530,OB,SK,0,B,63248,0,1,0,1, ,0,3,18,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
14483,20180530SKOB0,20180530,SK,OB,0,T,64805,0,1,0,1, ,0,3,17,6,5,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2,2.0,0.0,0.0,0
14484,20180530SKOB0,20180530,SK,OB,0,T,67840,0,1,0,0, ,0,3,21,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,1.5,0
14485,20180530SKOB0,20180530,SK,OB,0,T,73632,0,1,0,0, ,0,3,13,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3.0,0.0,0.0,0
14487,20180530SKOB0,20180530,OB,SK,0,B,77263,0,1,0,0, ,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
14488,20180530WOHT0,20180530,HT,WO,0,B,60636,0,1,0,0, ,0,2,13,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6.0,0.0,0.0,0
14489,20180530WOHT0,20180530,WO,HT,0,T,61268,0,1,0,1, ,0,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5,1
14490,20180530WOHT0,20180530,WO,HT,0,T,62360,0,1,0,0, ,0,0,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
14493,20180530WOHT0,20180530,HT,WO,0,B,65643,0,1,0,0, ,0,6,27,8,8,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0,0.0,0.0,0
14494,20180530WOHT0,20180530,HT,WO,0,B,67640,0,1,0,1, ,0,3,17,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5,0
14495,20180530WOHT0,20180530,WO,HT,0,T,74359,0,1,0,0, ,0,3,9,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
14496,20180530WOHT0,20180530,WO,HT,0,T,75342,0,1,0,0, ,1,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
14498,20180531KTSS0,20180531,KT,SS,0,T,67066,0,1,0,0, ,0,3,20,4,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0
14500,20180531KTSS0,20180531,KT,SS,0,T,75149,0,1,0,0, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14501,20180531KTSS0,20180531,SS,KT,0,B,77927,0,1,0,1, ,0,6,28,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
14502,20180531KTSS0,20180531,KT,SS,0,T,78248,0,1,0,1, ,0,2,11,3,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,3.0,0
14503,20180531LGLT0,20180531,LG,LT,0,T,60140,0,1,0,0, ,0,4,23,5,3,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,1,0.0,1.5,0.0,1
14504,20180531LGLT0,20180531,LG,LT,0,T,62146,0,1,0,0, ,0,1,10,4,3,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,6.0,9.0,6.0,1
14506,20180531LGLT0,20180531,LT,LG,0,B,63543,0,1,0,0, ,0,3,13,4,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0
14508,20180531LGLT0,20180531,LG,LT,0,T,67119,0,1,0,0, ,0,7,35,9,9,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.857142857,1.5,1
14509,20180531LGLT0,20180531,LG,LT,0,T,68130,0,1,0,0,W,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1
14510,20180531LGLT0,20180531,LG,LT,0,T,71118,0,1,0,0, ,0,3,20,4,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1
14511,20180531LGLT0,20180531,LT,LG,0,B,72535,0,1,0,0, ,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0
14512,20180531LGLT0,20180531,LT,LG,0,B,72862,0,1,0,0, ,1,6,38,8,8,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,1.0,1.5,0
14513,20180531LGLT0,20180531,LT,LG,0,B,75321,0,1,0,1,L,0,3,37,9,8,5,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,4,6.0,4.0,6.0,0
14514,20180531LGLT0,20180531,LG,LT,0,T,78148,0,1,0,1,S,0,3,17,4,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,1
14515,20180531LGLT0,20180531,LT,LG,0,B,79293,0,1,0,0, ,1,3,26,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14516,20180531LGLT0,20180531,LT,LG,0,B,79545,0,1,0,0, ,1,3,17,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1.5,0
14517,20180531NCHH0,20180531,NC,HH,0,T,63950,0,1,0,0,W,0,3,18,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1
14518,20180531NCHH0,20180531,NC,HH,0,T,64995,0,1,0,1,S,0,7,35,8,7,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0.0,0.428571429,0.0,1
14519,20180531NCHH0,20180531,HH,NC,0,B,65769,0,1,0,0, ,0,3,15,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.0,3.0,0
14522,20180531NCHH0,20180531,HH,NC,0,B,73738,0,1,0,1, ,0,3,18,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0
14523,20180531NCHH0,20180531,NC,HH,0,T,76118,0,1,0,0, ,1,5,30,6,6,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1.5,0.6,3.0,1
14524,20180531SKOB0,20180531,SK,OB,0,T,61895,0,1,0,0, ,0,6,26,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14525,20180531SKOB0,20180531,OB,SK,0,B,62263,0,1,0,0, ,0,1,5,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,6.0,0.0,1
14526,20180531SKOB0,20180531,OB,SK,0,B,67266,0,1,0,0, ,0,5,23,5,5,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.0,0.0,1
14527,20180531SKOB0,20180531,OB,SK,0,B,68220,0,1,0,1,W,0,3,21,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,1
14528,20180531SKOB0,20180531,SK,OB,0,T,75138,0,1,0,1,L,0,2,18,6,5,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,4,0,3.0,4.5,0.0,0
14529,20180531SKOB0,20180531,OB,SK,0,B,77263,0,1,0,0, ,0,2,22,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,1.5,3.0,1
14532,20180531WOHT0,20180531,HT,WO,0,B,62648,0,1,0,1, ,0,6,18,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
14533,20180531WOHT0,20180531,WO,HT,0,T,63348,0,1,0,1, ,0,3,12,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0
14536,20180531WOHT0,20180531,WO,HT,0,T,67828,0,1,0,0, ,0,3,12,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0
14537,20180601HHLT0,20180601,HH,LT,0,T,60768,0,1,0,0,W,0,6,25,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
14538,20180601HHLT0,20180601,LT,HH,0,B,62595,0,1,0,1, ,0,2,9,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14539,20180601HHLT0,20180601,LT,HH,0,B,63543,0,1,0,0, ,1,3,20,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,2.0,3.0,0
14540,20180601HHLT0,20180601,HH,LT,0,T,67703,0,1,0,1, ,0,3,19,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,1.5,1
14542,20180601HHLT0,20180601,HH,LT,0,T,73801,0,1,0,0, ,1,3,14,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
14543,20180601HHLT0,20180601,LT,HH,0,B,75537,0,1,0,0, ,0,1,13,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0
14545,20180601HHLT0,20180601,LT,HH,0,B,79293,0,1,0,0, ,0,1,10,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0
14546,20180601HHLT0,20180601,LT,HH,0,B,79545,0,1,0,0,L,0,3,37,7,4,1,1,0,0,0,0,0,0,3,1,0,3,0,0,0,0,3,3,3.0,4.0,3.0,0
14547,20180601KTSK0,20180601,KT,SK,0,T,64029,0,1,0,0, ,0,2,16,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,3.0,0
14549,20180601KTSK0,20180601,SK,KT,0,B,75250,0,1,0,1, ,0,3,22,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0,1
14551,20180601KTSK0,20180601,KT,SK,0,T,78248,0,1,0,1, ,0,4,22,8,8,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,3.0,0.0,1.5,0
14552,20180601KTSK0,20180601,SK,KT,0,B,79847,0,1,0,0, ,0,3,17,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,1
14553,20180601OBHT0,20180601,HT,OB,0,B,60636,0,1,0,1, ,0,3,19,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0,0
14554,20180601OBHT0,20180601,OB,HT,0,T,63248,0,1,0,1,S,0,6,25,7,7,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0.5,1.5,1
14556,20180601OBHT0,20180601,OB,HT,0,T,68220,0,1,0,0,W,0,1,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0,1
14557,20180601OBHT0,20180601,OB,HT,0,T,73248,0,1,0,0, ,0,2,12,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,3.0,0.0,1
14559,20180601OBHT0,20180601,HT,OB,0,B,95657,0,1,0,0, ,0,1,15,3,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,6.0,6.0,0
14561,20180601SSNC0,20180601,SS,NC,0,T,61411,0,1,0,1,S,0,3,14,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
14562,20180601SSNC0,20180601,NC,SS,0,B,62966,0,1,0,1, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0
14563,20180601SSNC0,20180601,NC,SS,0,B,63950,0,1,0,0, ,0,12,58,15,14,3,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.0,0.0,0.5,0
14564,20180601SSNC0,20180601,SS,NC,0,T,66451,0,1,0,0, ,0,1,7,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3.0,0.0,0.0,1
